"is_legendary","ndex","species","forme","gender","type1","type2","ability","weight_kg","height_m","nature","hp","attack","defense","spattack","spdefense","speed","Move.1","Move.2","Move.3","Move.4"
1,386,"Deoxys","Deoxys (Defense Forme)",NA,"Psychic",NA,"Pressure",59.97,2.26,"Naive",220,148,356,160,320,237,"Recover","Psycho Boost","Counter","Mirror Coat"
0,607,"Litwick","Litwick",0,"Ghost","Fire","Flash Fire",2.92,0.28,"Serious",235,96,143,136,117,49,"Curse","Shadow Ball","Pain Split","Overheat"
0,729,"Brionne","Brionne",1,"Water",NA,"Torrent",17.89,0.96,"Calm",237,144,145,198,189,120,"Moonblast","Captivate","Hydro Pump","Misty Terrain"
0,66,"Machop","Machop",0,"Fighting",NA,"Steadfast",21.31,0.83,"Naughty",273,196,119,92,70,98,"Bulk Up","Cross Chop","Scary Face","Dynamic Punch"
0,6,"Charizard","Charizard (Mega Charizard Y)",1,"Fire","Flying","Drought",105.75,1.86,"Modest",279,198,188,357,262,230,"Fire Spin","Inferno","Heat Wave","Flare Blitz"
1,380,"Latias","Latias (Mega Latias)",NA,"Dragon","Psychic","Levitate",53.29,2.13,"Calm",301,207,274,293,369,256,"Guard Split","Psychic","Dragon Pulse","Healing Wish"
1,718,"Zygarde","Zygarde (10% Forme)",NA,"Dragon","Ground","Power Construct",31.15,1.01,"Calm",249,207,166,139,226,266,"Camouflage","Dragon Pulse","Coil","Outrage"
0,301,"Delcatty","Delcatty",0,"Normal",NA,"Cute Charm",31.49,0.54,"Brave",268,162,161,121,132,173,"Attract","Fake Out","Double Slap","Sing"
0,572,"Minccino","Minccino",0,"Normal",NA,"Skill Link",5.51,0.67,"Hardy",249,111,99,107,100,172,"Captivate","Hyper Voice","Last Resort","After You"
0,768,"Golisopod","Golisopod",0,"Bug","Water","Emergency Exit",102.68,1.53,"Lax",287,281,313,133,171,92,"Sucker Punch","Iron Defense","Pin Missile","Liquidation"
0,19,"Rattata","Rattata",0,"Normal",NA,"Hustle",3.25,0.43,"Naughty",194,146,77,76,78,168,"Sucker Punch","Super Fang","Double-Edge","Endeavor"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",39.71,0.29,"Serious",258,150,208,152,231,140,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",38.46,0.51,"Quirky",255,144,228,138,213,142,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,81,"Magnemite","Magnemite",NA,"Electric","Steel","Magnet Pull",6.6,0.2,"Gentle",170,100,153,207,137,100,"Lock-On","Magnet Rise","Gyro Ball","Zap Cannon"
0,428,"Lopunny","Lopunny",1,"Normal",NA,"Limber",36.69,1.04,"Calm",241,162,178,122,225,231,"Entrainment","Bounce","Healing Wish","High Jump Kick"
0,586,"Sawsbuck","Sawsbuck (Winter Form)",0,"Normal","Grass","Serene Grace",93.9,3.17,"Bold",297,190,174,142,151,224,"Charm","Nature Power","Double-Edge","Solar Beam"
0,224,"Octillery","Octillery",1,"Water",NA,"Moody",28.35,1.06,"Docile",273,224,164,243,185,97,"Bullet Seed","Hydro Pump","Hyper Beam","Soak"
0,628,"Braviary","Braviary",1,"Normal","Flying","Sheer Force",41.28,1.13,"Serious",315,275,184,122,155,176,"Sky Drop","Whirlwind","Brave Bird","Thrash"
0,778,"Mimikyu","Mimikyu (3)",1,"Ghost","Fairy","Disguise",0.74,0.09,"Impish",259,218,162,191,139,261,"Shadow Claw","Hone Claws","Play Rough","Pain Split"
0,582,"Vanillite","Vanillite",0,"Ice",NA,"Snow Cloak",4.97,0.32,"Adamant",207,136,119,144,132,112,"Hail","Mirror Coat","Blizzard","Sheer Cold"
0,103,"Exeggutor","Exeggutor (Alola Form)",0,"Grass","Dragon","Harvest",411.48,10.5,"Serious",309,228,179,260,174,112,"Psyshock","Egg Bomb","Wood Hammer","Leaf Storm"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",39.88,0.46,"Bashful",244,151,235,133,212,144,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",38.97,0.48,"Sassy",233,125,213,138,235,132,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,116,"Horsea","Horsea",0,"Water",NA,"Damp",8.3,0.57,"Jolly",180,93,176,141,86,156,"Agility","Dragon Pulse","Dragon Dance","Hydro Pump"
0,159,"Croconaw","Croconaw",1,"Water",NA,"Sheer Force",25.57,1.6,"Timid",244,165,193,134,143,159,"Thrash","Aqua Tail","Superpower","Hydro Pump"
0,91,"Cloyster","Cloyster",0,"Water","Ice","Shell Armor",135.16,0.78,"Naughty",236,238,388,186,110,172,"Spike Cannon","Spikes","Icicle Crash","Withdraw"
0,574,"Gothita","Gothita",1,"Psychic",NA,"Competitive",4.98,0.25,"Hasty",221,91,97,142,147,118,"Psychic","Telekinesis","Charm","Magic Room"
0,124,"Jynx","Jynx",0,"Ice","Psychic","Forewarn",38.38,0.91,"Hardy",262,120,91,254,199,220,"Body Slam","Wring Out","Perish Song","Blizzard"
0,394,"Prinplup","Prinplup",1,"Water",NA,"Defiant",24.65,0.67,"Bashful",264,145,162,195,175,110,"Whirlpool","Mist","Drill Peck","Hydro Pump"
0,713,"Avalugg","Avalugg",0,"Ice",NA,"Sturdy",516.47,2.03,"Docile",323,262,395,104,112,82,"Recover","Double-Edge","Skull Bash","Crunch"
0,742,"Cutiefly","Cutiefly",0,"Bug","Fairy","Honey Gather",0.31,0.02,"Hardy",196,102,106,136,102,190,"Bug Buzz","Dazzling Gleam","Aromatherapy","Quiver Dance"
0,591,"Amoonguss","Amoonguss",1,"Grass","Poison","Regenerator",12.71,0.38,"Serious",344,175,153,179,191,70,"Clear Smog","Solar Beam","Rage Powder","Spore"
0,745,"Lycanroc","Lycanroc (Midday Form)",0,"Rock",NA,"Sand Rush",23.04,0.94,"Impish",269,240,155,118,136,241,"Scary Face","Crunch","Rock Climb","Stone Edge"
0,95,"Onix","Onix",1,"Rock","Ground","Rock Head",209.99,10.17,"Lax",199,114,377,84,108,151,"Dig","Stone Edge","Double-Edge","Sandstorm"
0,548,"Petilil","Petilil",0,"Grass",NA,"Own Tempo",6.07,0.34,"Serious",209,103,136,149,125,87,"Entrainment","Sunny Day","After You","Leaf Storm"
1,721,"Volcanion","Volcanion",NA,"Fire","Water","Water Absorb",194.08,1.83,"Mild",283,240,220,325,216,176,"Flare Blitz","Overheat","Explosion","Steam Eruption"
0,562,"Yamask","Yamask",0,"Ghost",NA,"Mummy",1.61,0.63,"Naive",214,78,179,136,126,89,"Shadow Ball","Grudge","Mean Look","Destiny Bond"
1,645,"Landorus","Landorus (Therian Forme)",1,"Ground","Flying","Intimidate",66.25,1.1,"Adamant",319,358,207,221,180,217,"Fissure","Stone Edge","Hammer Arm","Outrage"
0,3,"Venusaur","Venusaur",1,"Grass","Poison","Overgrow",91.74,2.53,"Modest",276,178,192,226,227,165,"Worry Seed","Synthesis","Petal Blizzard","Solar Beam"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",38.75,0.62,"Bashful",247,153,216,146,232,150,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",42.09,0.26,"Calm",242,135,229,154,259,138,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,115,"Kangaskhan","Kangaskhan (Mega Kangaskhan)",0,"Normal",NA,"Parental Bond",95.89,2.91,"Mild",320,270,196,167,223,235,"Endure","Outrage","Sucker Punch","Reversal"
0,32,"Nidoran<U+2642>","Nidoran<U+2642>",1,"Poison",NA,"Hustle",7.15,0.3,"Serious",226,126,113,92,109,117,"Flatter","Poison Jab","Captivate","Horn Drill"
0,462,"Magnezone","Magnezone",0,"Electric","Steel","Magnet Pull",178.62,1.15,"Mild",261,154,224,299,202,138,"Lock-On","Magnet Rise","Gyro Ball","Zap Cannon"
0,25,"Pikachu","Pikachu (Alola Cap)",1,"Electric",NA,"Static",6.47,0.18,"Modest",209,128,107,130,115,203,"Agility","Wild Charge","Light Screen","Thunder"
0,775,"Komala","Komala",0,"Normal",NA,"Comatose",20.44,0.5,"Docile",251,244,156,169,203,157,"Sucker Punch","Psych Up","Wood Hammer","Thrash"
1,385,"Jirachi","Jirachi",NA,"Steel","Psychic","Serene Grace",1.31,0.12,"Bold",341,212,227,236,231,220,"Future Sight","Cosmic Power","Last Resort","Doom Desire"
1,719,"Diancie","Diancie",NA,"Rock","Fairy","Clear Body",8.25,0.8,"Lonely",224,259,302,236,309,109,"Moonblast","Diamond Storm","Light Screen","Safeguard"
0,25,"Pikachu","Pikachu (Kalos Cap)",1,"Electric",NA,"Static",7.06,0.75,"Lonely",208,128,80,128,115,203,"Agility","Wild Charge","Light Screen","Thunder"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",38.87,0.03,"Lonely",243,140,193,126,211,140,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,78,"Rapidash","Rapidash",1,"Fire",NA,"Flame Body",88.66,1.26,"Adamant",255,237,159,172,173,234,"Agility","Fire Blast","Bounce","Flare Blitz"
0,72,"Tentacool","Tentacool",1,"Water","Poison","Liquid Ooze",46.86,0.89,"Impish",219,116,82,108,224,167,"Hex","Sludge Wave","Hydro Pump","Wring Out"
0,666,"Vivillon","Vivillon (Garden Pattern)",0,"Bug","Flying","Compound Eyes",17.74,1.47,"Modest",296,124,120,211,116,206,"Safeguard","Quiver Dance","Hurricane","Powder"
0,669,"Flabébé","Flabébé (Orange Flower)",0,"Fairy",NA,"Symbiosis",0.08,0.14,"Mild",210,83,99,172,179,117,"Misty Terrain","Moonblast","Petal Dance","Solar Beam"
0,403,"Shinx","Shinx",0,"Electric",NA,"Rivalry",9.69,0.56,"Timid",205,138,94,112,92,108,"Crunch","Scary Face","Discharge","Wild Charge"
1,643,"Reshiram","Reshiram",NA,"Dragon","Fire","Turboblaze",342.15,3.16,"Rash",327,252,236,369,237,216,"Fire Blast","Outrage","Hyper Voice","Blue Flare"
0,37,"Vulpix","Vulpix (Alola Form)",0,"Ice",NA,"Snow Cloak",9.67,0.51,"Impish",199,94,127,99,158,154,"Blizzard","Grudge","Captivate","Sheer Cold"
0,432,"Purugly","Purugly",0,"Normal",NA,"Defiant",44.37,0.8,"Serious",258,183,149,138,140,251,"Slash","Body Slam","Attract","Hone Claws"
0,694,"Helioptile","Helioptile",0,"Electric","Normal","Solar Power",5.46,0.34,"Hasty",227,101,78,146,122,168,"Bulldoze","Volt Switch","Electrify","Thunderbolt"
0,366,"Clamperl","Clamperl",0,"Water",NA,"Rattled",51.43,0.37,"Hardy",181,135,176,169,137,94,"Shell Smash","Whirlpool","Iron Defense","Water Gun"
0,542,"Leavanny","Leavanny",1,"Bug","Grass","Swarm",22.72,1.21,"Hardy",276,229,182,156,185,192,"X-Scissor","Entrainment","Swords Dance","Leaf Storm"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",39.53,0.24,"Docile",234,128,222,131,218,131,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,155,"Cyndaquil","Cyndaquil",1,"Fire",NA,"Flash Fire",8.24,0.71,"Calm",196,116,106,153,133,163,"Rollout","Double-Edge","Burn Up","Eruption"
0,537,"Seismitoad","Seismitoad",0,"Water","Ground","Swift Swim",59.19,1.73,"Lax",334,206,178,192,146,182,"Drain Punch","Echoed Voice","Hydro Pump","Hyper Voice"
0,90,"Shellder","Shellder",0,"Water",NA,"Skill Link",4.07,0.06,"Quiet",180,138,212,133,78,81,"Iron Defense","Ice Beam","Shell Smash","Hydro Pump"
0,354,"Banette","Banette",1,"Ghost",NA,"Cursed Body",13.49,1.24,"Quirky",266,260,135,180,160,135,"Snatch","Grudge","Trick","Phantom Force"
1,645,"Landorus","Landorus (Therian Forme)",1,"Ground","Flying","Intimidate",71.87,1.43,"Naive",319,314,216,246,148,205,"Fissure","Stone Edge","Hammer Arm","Outrage"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",40.52,0.3,"Lonely",261,169,200,149,217,155,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,352,"Kecleon","Kecleon",0,"Normal",NA,"Color Change",23.14,1.06,"Jolly",238,204,148,133,259,99,"Screech","Substitute","Sucker Punch","Synchronoise"
1,492,"Shaymin","Shaymin (Sky Forme)",NA,"Grass","Flying","Serene Grace",3.93,0.24,"Naughty",341,237,170,276,162,290,"Energy Ball","Sweet Kiss","Leaf Storm","Seed Flare"
1,384,"Rayquaza","Rayquaza (Mega Rayquaza)",NA,"Dragon","Flying","Delta Stream",390.12,9.81,"Modest",348,356,233,435,214,266,"Fly","Hyper Voice","Outrage","Hyper Beam"
0,710,"Pumpkaboo","Pumpkaboo (Large Size)",1,"Ghost","Grass","Insomnia",6.89,1.03,"Adamant",225,157,145,102,135,128,"Shadow Ball","Trick-or-Treat","Pain Split","Seed Bomb"
0,736,"Grubbin","Grubbin",0,"Bug",NA,"Swarm",4.04,0.08,"Hardy",228,132,125,139,109,97,"Acrobatics","Crunch","X-Scissor","Dig"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",5.69,0.64,"Brave",206,184,128,170,127,95,"Hidden Power",NA,NA,NA
0,506,"Lillipup","Lillipup",1,"Normal",NA,"Pickup",4.55,0.3,"Quirky",217,150,113,76,116,143,"Reversal","Last Resort","Giga Impact","Play Rough"
0,565,"Carracosta","Carracosta",1,"Water","Rock","Sturdy",84.12,1.22,"Hasty",288,251,263,184,145,83,"Aqua Tail","Rock Slide","Rain Dance","Hydro Pump"
0,221,"Piloswine","Piloswine",0,"Ice","Ground","Snow Cloak",58.02,0.89,"Lax",313,219,203,129,137,112,"Thrash","Earthquake","Blizzard","Amnesia"
0,773,"Silvally","Silvally (Type: Ghost)",NA,"Ghost",NA,"RKS System",100.59,2.85,"Quiet",313,205,207,216,204,180,"Razor Wind","Tri Attack","Double-Edge","Parting Shot"
0,570,"Zorua","Zorua",0,"Dark",NA,"Illusion",13.31,0.68,"Impish",209,162,122,148,113,160,"Punishment","Nasty Plot","Imprison","Night Daze"
0,86,"Seel","Seel",0,"Water",NA,"Hydration",91.38,1.36,"Gentle",267,101,106,113,163,114,"Aqua Tail","Ice Beam","Safeguard","Hail"
0,212,"Scizor","Scizor (Mega Scizor)",1,"Bug","Steel","Technician",127.13,2.24,"Brave",276,369,296,137,226,151,"Double Hit","Iron Head","Swords Dance","Feint"
0,676,"Furfrou","Furfrou (Natural Form)",0,"Normal",NA,"Fur Coat",25.16,1.25,"Docile",291,176,130,165,206,218,"Take Down","Charm","Sucker Punch","Cotton Guard"
0,735,"Gumshoos","Gumshoos (1)",0,"Normal",NA,"Stakeout",15.99,0.87,"Jolly",301,225,129,120,150,106,"Hyper Fang","Yawn","Thrash","Rest"
0,561,"Sigilyph","Sigilyph",1,"Psychic","Flying","Wonder Skin",13.86,1.34,"Naughty",273,167,196,227,166,214,"Air Slash","Psychic","Cosmic Power","Sky Attack"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",38.39,0.47,"Gentle",236,151,204,155,247,141,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,308,"Medicham","Medicham (Mega Medicham)",1,"Fighting","Psychic","Pure Power",30.35,0.62,"Naive",239,220,181,188,168,243,"Power Trick","Reversal","Recover","Counter"
0,699,"Aurorus","Aurorus",1,"Rock","Ice","Refrigerate",220.39,2.81,"Bashful",379,166,173,225,192,147,"Light Screen","Ice Beam","Hyper Beam","Blizzard"
0,778,"Mimikyu","Mimikyu (2)",1,"Ghost","Fairy","Disguise",0.25,0.3,"Modest",257,185,129,240,149,247,"Shadow Claw","Hone Claws","Play Rough","Pain Split"
0,657,"Frogadier","Frogadier",1,"Water",NA,"Protean",11.54,0.32,"Rash",225,160,127,213,108,199,"Substitute","Bounce","Double Team","Hydro Pump"
0,586,"Sawsbuck","Sawsbuck (Summer Form)",1,"Normal","Grass","Chlorophyll",94.07,1.93,"Impish",275,231,172,132,170,208,"Charm","Nature Power","Double-Edge","Solar Beam"
0,114,"Tangela","Tangela",0,"Grass",NA,"Chlorophyll",34.35,1.08,"Docile",244,130,254,214,95,145,"Tickle","Wring Out","Grassy Terrain","Power Whip"
0,72,"Tentacool","Tentacool",0,"Water","Poison","Rain Dish",49.85,1.32,"Naughty",213,100,100,112,185,157,"Hex","Sludge Wave","Hydro Pump","Wring Out"
0,630,"Mandibuzz","Mandibuzz",0,"Dark","Flying","Big Pecks",40.28,1.5,"Hasty",340,152,202,116,210,211,"Embargo","Whirlwind","Brave Bird","Mirror Move"
0,7,"Squirtle","Squirtle",1,"Water",NA,"Rain Dish",7.34,0.6,"Mild",200,112,132,135,164,111,"Skull Bash","Iron Defense","Rain Dance","Hydro Pump"
0,436,"Bronzor","Bronzor",NA,"Steel","Psychic","Heatproof",57.63,0.43,"Timid",244,73,182,57,201,82,"Extrasensory","Payback","Heal Block","Heavy Slam"
0,434,"Stunky","Stunky",1,"Poison","Dark","Keen Eye",18.35,0.51,"Hardy",251,131,113,96,106,179,"Venom Drench","Sucker Punch","Belch","Explosion"
0,695,"Heliolisk","Heliolisk",0,"Electric","Normal","Dry Skin",21.03,0.92,"Impish",238,140,139,208,202,242,"Charge","Quick Attack","Thunder","Electrify"
0,60,"Poliwag","Poliwag",0,"Water",NA,"Damp",13.96,0.51,"Hasty",199,115,102,100,106,203,"Belly Drum","Wake-Up Slap","Hydro Pump","Mud Bomb"
0,114,"Tangela","Tangela",0,"Grass",NA,"Regenerator",28.89,0.89,"Calm",253,113,251,222,115,135,"Tickle","Wring Out","Grassy Terrain","Power Whip"
0,166,"Ledian","Ledian",1,"Bug","Flying","Iron Fist",33.96,1.91,"Brave",234,90,112,127,254,171,"Agility","Bug Buzz","Air Slash","Double-Edge"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",4.21,0.58,"Quirky",215,165,107,174,120,125,"Hidden Power",NA,NA,NA
0,10,"Caterpie","Caterpie",0,"Bug",NA,"Shield Dust",3.42,0.35,"Gentle",224,82,79,68,78,112,"Bug Bite","Tackle","String Shot",NA
1,716,"Xerneas","Xerneas (Active Mode)",NA,"Fairy",NA,"Fairy Aura",229.1,4.62,"Hardy",386,276,226,298,232,219,"Nature Power","Close Combat","Giga Impact","Outrage"
0,127,"Pinsir","Pinsir",0,"Bug",NA,"Moxie",53.86,1.97,"Adamant",242,298,206,114,161,206,"Swords Dance","Thrash","Superpower","Guillotine"
0,752,"Araquanid","Araquanid",0,"Water","Bug","Water Bubble",83.24,2.37,"Calm",276,143,189,131,320,105,"Lunge","Mirror Coat","Liquidation","Entrainment"
0,3,"Venusaur","Venusaur",0,"Grass","Poison","Overgrow",98.2,2.22,"Mild",279,181,180,232,217,179,"Worry Seed","Synthesis","Petal Blizzard","Solar Beam"
0,310,"Manectric","Manectric (Mega Manectric)",0,"Electric",NA,"Intimidate",42.65,1.66,"Brave",260,172,192,279,182,247,"Wild Charge","Charge","Thunder","Electric Terrain"
1,493,"Arceus","Arceus (Fighting)",NA,"Fighting",NA,"Multitype",313.2,3.44,"Serious",373,276,276,245,276,273,"Recover","Hyper Beam","Perish Song","Judgment"
0,51,"Dugtrio","Dugtrio (Alola Form)",1,"Ground","Steel","Sand Force",65.98,0.77,"Serious",195,223,140,115,172,248,"Dig","Iron Head","Earthquake","Fissure"
0,515,"Panpour","Panpour",1,"Water",NA,"Gluttony",12.99,0.76,"Rash",219,129,110,126,93,159,"Brine","Recycle","Natural Gift","Crunch"
1,249,"Lugia","Lugia",NA,"Psychic","Flying","Multiscale",210.19,4.08,"Naughty",328,237,296,195,309,228,"Future Sight","Natural Gift","Calm Mind","Sky Attack"
0,52,"Meowth","Meowth (Alola Form)",0,"Dark",NA,"Pickup",3.28,0.63,"Careful",207,93,75,108,100,202,"Captivate","Night Slash","Feint","Dark Pulse"
0,464,"Rhyperior","Rhyperior",0,"Ground","Rock","Solid Rock",285.71,2.52,"Lax",359,306,306,135,110,113,"Earthquake","Megahorn","Horn Drill","Rock Wrecker"
0,559,"Scraggy","Scraggy",1,"Dark","Fighting","Moxie",10.24,0.53,"Modest",222,144,156,86,155,128,"Facade","Rock Climb","Focus Punch","Head Smash"
0,81,"Magnemite","Magnemite",NA,"Electric","Steel","Analytic",6.24,0.2,"Quirky",166,78,154,219,142,123,"Lock-On","Magnet Rise","Gyro Ball","Zap Cannon"
1,794,"Buzzwole","Buzzwole",NA,"Bug","Fighting","Beast Boost",329.86,3.08,"Naive",327,314,314,142,107,180,"Lunge","Dynamic Punch","Superpower","Focus Punch"
0,566,"Archen","Archen",0,"Rock","Flying","Defeatist",9.31,0.54,"Impish",245,254,115,137,104,163,"U-turn","Rock Slide","Dragon Claw","Thrash"
0,125,"Electabuzz","Electabuzz",1,"Electric",NA,"Vital Spirit",29.06,0.89,"Naughty",255,212,128,219,180,240,"Discharge","Screech","Thunderbolt","Thunder"
0,306,"Aggron","Aggron",0,"Steel","Rock","Rock Head",374.85,1.38,"Calm",265,208,385,152,156,115,"Double-Edge","Autotomize","Heavy Slam","Metal Burst"
0,259,"Marshtomp","Marshtomp",1,"Water","Ground","Damp",27.92,0.67,"Lonely",272,220,152,154,168,127,"Muddy Water","Take Down","Earthquake","Endeavor"
0,773,"Silvally","Silvally (Type: Steel)",NA,"Steel",NA,"RKS System",100.8,2.04,"Docile",302,222,197,207,197,207,"Razor Wind","Tri Attack","Double-Edge","Parting Shot"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",4.88,0.64,"Lonely",233,166,96,163,101,132,"Hidden Power",NA,NA,NA
0,267,"Beautifly","Beautifly",0,"Bug","Flying","Rivalry",30.29,0.86,"Brave",259,169,117,206,108,126,"Giga Drain","Bug Buzz","Rage","Quiver Dance"
0,237,"Hitmontop","Hitmontop",1,"Fighting",NA,"Intimidate",50.81,1.09,"Brave",234,223,195,78,249,133,"Quick Guard","Detect","Close Combat","Endeavor"
1,640,"Virizion","Virizion",NA,"Grass","Fighting","Justified",206.97,2.1,"Careful",303,189,180,194,323,237,"Quick Guard","Work Up","Leaf Blade","Close Combat"
0,756,"Shiinotic","Shiinotic",1,"Grass","Fairy","Illuminate",11.93,1.44,"Bold",253,96,211,190,211,95,"Spore","Moonblast","Dream Eater","Spotlight"
1,150,"Mewtwo","Mewtwo",NA,"Psychic",NA,"Pressure",125.09,1.84,"Bold",353,215,237,330,216,295,"Amnesia","Mist","Me First","Psystrike"
1,793,"Nihilego","Nihilego",NA,"Rock","Poison","Beast Boost",58.85,1.1,"Lonely",352,156,104,290,298,216,"Venom Drench","Stealth Rock","Wonder Room","Head Smash"
0,222,"Corsola","Corsola",1,"Water","Rock","Hustle",4.84,1.09,"Hasty",262,116,189,135,220,103,"Power Gem","Mirror Coat","Earth Power","Flail"
0,50,"Diglett","Diglett",0,"Ground",NA,"Sand Force",0.96,0.23,"Modest",159,111,85,86,118,216,"Dig","Slash","Earthquake","Fissure"
0,771,"Pyukumuku","Pyukumuku",1,"Water",NA,"Innards Out",1.02,0.37,"Serious",232,155,280,71,271,39,"Recover","Soak","Toxic","Memento"
1,493,"Arceus","Arceus (Fighting)",NA,"Fighting",NA,"Multitype",314.99,3.16,"Hasty",381,267,247,276,247,303,"Recover","Hyper Beam","Perish Song","Judgment"
0,666,"Vivillon","Vivillon (Ocean Pattern)",0,"Bug","Flying","Shield Dust",15.28,1.54,"Calm",287,110,112,208,139,189,"Safeguard","Quiver Dance","Hurricane","Powder"
1,649,"Genesect","Genesect (Genesect)",NA,"Bug","Steel","Download",86.51,1.58,"Quirky",283,250,202,276,226,226,"Simple Beam","Zap Cannon","Hyper Beam","Self-Destruct"
1,647,"Keldeo","Keldeo (Ordinary Form)",NA,"Water","Fighting","Justified",47.29,1.84,"Lonely",323,198,193,282,204,252,"Quick Guard","Work Up","Hydro Pump","Close Combat"
0,16,"Pidgey","Pidgey",0,"Normal","Flying","Big Pecks",1.42,0.26,"Naughty",198,134,102,79,77,125,"Tailwind","Mirror Move","Air Slash","Hurricane"
0,49,"Venomoth","Venomoth",1,"Bug","Poison","Shield Dust",11.46,0.85,"Relaxed",250,138,145,189,176,176,"Poison Fang","Psychic","Bug Buzz","Quiver Dance"
0,728,"Popplio","Popplio",1,"Water",NA,"Torrent",8.33,0.37,"Rash",238,119,138,172,120,100,"Moonblast","Captivate","Hydro Pump","Misty Terrain"
0,307,"Meditite","Meditite",1,"Fighting","Psychic","Telepathy",11.73,0.48,"Mild",184,89,130,112,139,145,"Power Trick","Reversal","Recover","Counter"
0,711,"Gourgeist","Gourgeist (Large Size)",1,"Ghost","Grass","Pickup",14.36,0.87,"Modest",271,180,271,163,185,158,"Seed Bomb","Phantom Force","Trick-or-Treat","Explosion"
0,134,"Vaporeon","Vaporeon",1,"Water",NA,"Water Absorb",31.6,0.99,"Impish",378,159,161,216,202,148,"Haze","Muddy Water","Last Resort","Hydro Pump"
0,168,"Ariados","Ariados",1,"Bug","Poison","Swarm",38.28,1.27,"Adamant",255,229,170,130,173,111,"Poison Jab","Cross Poison","Sticky Web","Toxic Thread"
0,673,"Gogoat","Gogoat",1,"Grass",NA,"Sap Sipper",90.12,1.48,"Serious",373,232,133,203,180,145,"Double-Edge","Horn Leech","Leaf Blade","Milk Drink"
1,493,"Arceus","Arceus (Dark)",NA,"Dark",NA,"Multitype",325.29,2.61,"Bold",381,237,287,276,276,249,"Recover","Hyper Beam","Perish Song","Judgment"
0,290,"Nincada","Nincada",1,"Bug","Ground","Run Away",6.89,0.64,"Adamant",203,127,201,72,77,102,"Mind Reader","Bide","False Swipe","Dig"
0,229,"Houndoom","Houndoom",1,"Dark","Fire","Flash Fire",31.36,1.29,"Sassy",291,209,108,248,194,198,"Flamethrower","Crunch","Nasty Plot","Inferno"
0,35,"Clefairy","Clefairy",0,"Fairy",NA,"Cute Charm",8.05,0.68,"Mild",262,104,105,149,148,96,"Gravity","Meteor Mash","Healing Wish","After You"
0,497,"Serperior","Serperior",1,"Grass",NA,"Contrary",62.49,3.65,"Quirky",278,165,224,186,225,232,"Giga Drain","Wring Out","Gastro Acid","Leaf Storm"
0,614,"Beartic","Beartic",0,"Ice",NA,"Slush Rush",257.97,2.98,"Sassy",315,269,173,165,182,95,"Blizzard","Hail","Thrash","Sheer Cold"
0,472,"Gliscor","Gliscor",1,"Ground","Flying","Hyper Cutter",41.26,2.15,"Naive",278,214,258,107,166,229,"X-Scissor","Sky Uppercut","Swords Dance","Guillotine"
0,51,"Dugtrio","Dugtrio (Alola Form)",1,"Ground","Steel","Sand Force",64.42,0.36,"Rash",183,235,139,133,154,237,"Dig","Iron Head","Earthquake","Fissure"
1,801,"Magearna","Magearna",NA,"Steel","Fairy","Soul-Heart",76.59,1.52,"Serious",274,226,241,296,266,148,"Synchronoise","Aura Sphere","Heart Swap","Trump Card"
0,666,"Vivillon","Vivillon (Continental Pattern)",0,"Bug","Flying","Compound Eyes",15.86,0.92,"Hardy",270,128,126,192,123,204,"Safeguard","Quiver Dance","Hurricane","Powder"
0,532,"Timburr","Timburr",1,"Fighting",NA,"Iron Fist",14.07,1.01,"Careful",272,185,124,69,89,83,"Hammer Arm","Stone Edge","Focus Punch","Superpower"
1,382,"Kyogre","Kyogre",NA,"Water",NA,"Drizzle",360.43,4.56,"Calm",329,186,216,336,335,216,"Sheer Cold","Hydro Pump","Double-Edge","Water Spout"
1,648,"Meloetta","Meloetta (Pirouette Forme)",NA,"Normal","Fighting","Serene Grace",8.13,0.56,"Careful",339,292,209,171,209,272,"Hyper Voice","Role Play","Close Combat","Perish Song"
